Timestamp,Intensity (kPa),Hooray Cycle #
09:48.7,10.2,0
09:48.8,10.3,0
09:48.9,10.41,0
09:49.0,9.99,0
09:49.1,9.68,0
09:49.2,9.47,0
09:49.3,9.37,0
09:49.4,9.57,0
09:49.5,9.78,0
09:49.6,9.94,0
09:49.7,10.41,0
09:49.8,11.19,0
09:49.9,11.76,0
09:50.0,11.81,0
09:50.1,11.97,0
09:50.2,11.86,0
09:50.3,11.97,0
09:50.4,12.23,0
09:50.5,12.12,0
09:50.6,11.97,0
09:50.7,11.71,0
09:50.8,11.55,0
09:50.9,11.29,0
09:51.0,11.34,0
09:51.1,11.03,0
09:51.2,10.61,0
09:51.3,10.3,0
09:51.4,10.25,0
09:51.5,10.35,0
09:51.6,10.3,0
09:51.7,10.15,0
09:51.8,9.73,0
09:51.9,9.31,0
09:52.0,9.52,0
09:52.1,9.73,0
09:52.2,9.94,0
09:52.3,9.78,0
09:52.4,9.52,0
09:52.5,9.37,0
09:52.6,9.21,0
09:52.7,9.37,0
09:52.8,9.31,0
09:52.9,9.11,0
09:53.0,9.21,0
09:53.1,9,0
09:53.2,9.05,0
09:53.3,9.52,0
09:53.4,9.83,0
09:53.5,10.09,0
09:53.6,10.15,0
09:53.7,9.94,0
09:53.8,9.78,0
09:53.9,9.68,0
09:54.0,9.73,0
09:54.1,9.78,0
09:54.2,9.83,0
09:54.3,9.57,0
09:54.4,9.52,0
09:54.5,9.37,0
09:54.6,9.26,0
09:54.7,9,0
09:54.8,9,0
09:54.9,9.78,0
09:55.0,10.04,0
09:55.1,10.61,0
09:55.2,11.55,0
09:55.3,13.27,0
09:55.4,13.94,0
09:55.5,13.94,0
09:55.6,12.23,0
09:55.7,11.55,0
09:55.8,11.39,0
09:55.9,11.97,0
09:56.0,12.02,0
09:56.1,11.34,0
09:56.2,10.93,0
09:56.3,10.46,0
09:56.4,9.99,0
09:56.5,9.37,0
09:56.6,8.95,0
09:56.7,9.31,0
09:56.8,9.21,0
09:56.9,9.68,0
09:57.0,9.68,0
09:57.1,10.2,0
09:57.2,10.04,0
09:57.3,9.78,0
09:57.4,9.78,0
09:57.5,9.63,0
09:57.6,9.78,0
09:57.7,9.73,0
09:57.8,9.73,0
09:57.9,9.63,0
09:58.0,9.37,0
09:58.1,9.26,0
09:58.2,8.95,0
09:58.3,8.58,0
09:58.4,8.17,0
09:58.5,7.91,0
09:58.6,7.96,0
09:58.7,7.96,0
09:58.8,7.75,0
09:58.9,7.7,0
09:59.0,7.7,0
09:59.1,7.6,0
09:59.2,7.44,0
09:59.3,7.39,0
09:59.4,7.39,0
09:59.5,7.23,0
09:59.6,7.13,0
09:59.7,7.13,0
09:59.8,7.18,0
09:59.9,7.18,0
10:00.0,7.13,0
10:00.1,7.13,0
10:00.2,7.13,0
10:00.3,7.08,0
10:00.4,7.13,0
10:00.5,7.13,0
10:00.6,6.97,0
10:00.7,6.87,0
10:00.8,6.92,0
10:00.9,6.92,0
10:01.0,6.97,0
10:01.1,6.97,0
10:01.2,6.97,0
10:01.3,6.97,0
10:01.4,6.97,0
10:01.5,6.97,0
10:01.6,7.02,0
10:01.7,7.23,0
10:01.8,7.39,0
10:01.9,7.44,0
10:02.0,7.28,0
10:02.1,7.23,0
10:02.2,7.18,0
10:02.3,7.18,0
10:02.4,7.18,0
10:02.5,7.13,0
10:02.6,7.08,0
10:02.7,7.08,0
10:02.8,7.08,0
10:02.9,7.08,0
10:03.0,7.08,0
10:03.1,7.13,0
10:03.2,7.08,0
10:03.3,7.08,0
10:03.4,7.08,0
10:03.5,7.02,0
10:03.6,6.97,0
10:03.7,7.08,0
10:03.8,7.08,0
10:03.9,7.23,0
10:04.0,7.34,0
10:04.1,7.49,0
10:04.2,8.17,0
10:04.3,8.48,0
10:04.4,8.53,0
10:04.5,8.53,0
10:04.6,8.43,0
10:04.7,8.32,0
10:04.8,8.22,0
10:04.9,8.17,0
10:05.0,8.17,0
10:05.1,8.22,0
10:05.2,8.27,0
10:05.3,8.17,0
10:05.4,8.12,0
10:05.5,8.06,0
10:05.6,8.01,0
10:05.7,7.96,0
10:05.8,8.01,0
10:05.9,8.06,0
10:06.0,8.17,0
10:06.1,8.06,0
10:06.2,8.06,0
10:06.3,8.01,0
10:06.4,7.86,0
10:06.5,7.75,0
10:06.6,7.65,0
10:06.7,7.54,0
10:06.8,7.49,0
10:06.9,7.49,0
10:07.0,7.54,0
10:07.1,7.49,0
10:07.2,7.54,0
10:07.3,7.44,0
10:07.4,7.39,0
10:07.5,7.39,0
10:07.6,7.44,0
10:07.7,7.54,0
10:07.8,7.54,0
10:07.9,7.54,0
10:08.0,7.54,0
10:08.1,7.54,0
10:08.2,7.6,0
10:08.3,7.65,0
10:08.4,7.7,0
10:08.5,7.75,0
10:08.6,7.7,0
10:08.7,7.65,0
10:08.8,7.7,0
10:08.9,7.7,0
10:09.0,7.86,0
10:09.1,7.8,0
10:09.2,7.75,0
10:09.3,7.7,0
10:09.4,7.54,0
10:09.5,7.54,0
10:09.6,7.49,0
10:09.7,7.54,0
10:09.8,7.49,0
10:09.9,7.39,0
10:10.0,7.39,0
10:10.1,7.39,0
10:10.2,7.49,0
10:10.3,7.65,0
10:10.4,7.65,0
10:10.5,7.7,0
10:10.6,7.7,0
10:10.7,7.75,0
10:10.8,7.8,0
10:10.9,8.06,0
10:11.0,8.22,0
10:11.1,8.27,0
10:11.2,8.32,0
10:11.3,8.27,0
10:11.4,8.27,0
10:11.5,8.17,0
10:11.6,8.06,0
10:11.7,8.01,0
10:11.8,8.01,0
10:11.9,7.91,0
10:12.0,7.91,0
10:12.1,7.86,0
10:12.2,7.75,0
10:12.3,7.7,0
10:12.4,7.6,0
10:12.5,7.49,0
10:12.6,7.39,0
10:12.7,7.34,0
10:12.8,7.23,0
10:12.9,7.23,0
10:13.0,7.13,0
10:13.1,7.08,0
10:13.2,7.02,0
10:13.3,6.97,0
10:13.4,6.97,0
10:13.5,6.92,0
10:13.6,6.87,0
10:13.7,6.82,0
10:13.8,6.76,0
10:13.9,6.76,0
10:14.0,6.71,0
10:14.1,6.66,0
10:14.2,6.66,0
10:14.3,6.66,0
10:14.4,6.56,0
10:14.5,6.61,0
10:14.6,6.66,0
10:14.7,6.61,0
10:14.8,6.66,0
10:14.9,6.66,0
10:15.0,6.66,0
10:15.1,6.66,0
10:15.2,6.66,0
10:15.3,6.66,0
10:15.4,6.66,0
10:15.5,6.71,0
10:15.6,6.71,0
10:15.7,6.82,0
10:15.8,6.97,0
10:15.9,7.08,0
10:16.0,7.44,0
10:16.1,7.86,0
10:16.2,8.27,0
10:16.3,8.9,0
10:16.4,9.16,0
10:16.5,9.31,0
10:16.6,9.47,0
10:16.7,9.47,0
10:16.8,9.52,0
10:16.9,9.47,0
10:17.0,9.47,0
10:17.1,9.42,0
10:17.2,9.42,0
10:17.3,9.42,0
10:17.4,9.52,0
10:17.5,9.89,0
10:17.6,9.94,0
10:17.7,9.57,0
10:17.8,9.16,0
10:17.9,8.9,0
10:18.0,8.79,0
10:18.1,8.84,0
10:18.2,8.84,0
10:18.3,9.05,0
10:18.4,8.9,0
10:18.5,8.74,0
10:18.6,8.64,0
10:18.7,8.53,0
10:18.8,8.58,0
10:18.9,8.58,0
10:19.0,8.53,0
10:19.1,8.48,0
10:19.2,8.53,0
10:19.3,8.53,0
10:19.4,8.53,0
10:19.5,8.53,0
10:19.6,8.53,0
10:19.7,8.53,0
10:19.8,8.58,0
10:19.9,8.69,0
10:20.0,8.74,0
10:20.1,8.74,0
10:20.2,8.69,0
10:20.3,8.74,0
10:20.4,8.74,0
10:20.5,8.74,0
10:20.6,8.69,0
10:20.7,8.74,0
10:20.8,8.64,0
10:20.9,8.69,0
10:21.0,8.69,0
10:21.1,8.74,0
10:21.2,8.74,0
10:21.3,8.74,0
10:21.4,8.69,0
10:21.5,8.9,0
10:21.6,9.16,0
10:21.7,9.26,0
10:21.8,9.31,0
10:21.9,9.31,0
10:22.0,9.16,0
10:22.1,9.16,0
10:22.2,9.11,0
10:22.3,9.05,0
10:22.4,9,0
10:22.5,8.9,0
10:22.6,8.79,0
10:22.7,8.74,0
10:22.8,8.74,0
10:22.9,8.74,0
10:23.0,8.79,0
10:23.1,9,0
10:23.2,9.16,0
10:23.3,9.31,0
10:23.4,9.47,0
10:23.5,9.73,0
10:23.6,9.89,0
10:23.7,9.83,0
10:23.8,9.68,0
10:23.9,9.63,0
10:24.0,9.57,0
10:24.1,9.47,0
10:24.2,9.57,0
10:24.3,9.78,0
10:24.4,9.83,0
10:24.5,9.99,0
10:24.6,10.3,0
10:24.7,10.2,0
10:24.8,10.15,0
10:24.9,10.41,0
10:25.0,11.08,0
10:25.1,10.67,0
10:25.2,10.46,0
10:25.3,10.51,0
10:25.4,10.41,0
10:25.5,10.3,0
10:25.6,10.09,0
10:25.7,9.78,0
10:25.8,9.68,0
10:25.9,9.73,0
10:26.0,9.73,0
10:26.1,9.83,0
10:26.2,10.25,0
10:26.3,10.41,0
10:26.4,10.25,0
10:26.5,10.2,0
10:26.6,10.25,0
10:26.7,10.2,0
10:26.8,10.09,0
10:26.9,10.09,0
10:27.0,10.09,0
10:27.1,10.2,0
10:27.2,10.51,0
10:27.3,10.67,0
10:27.4,10.67,0
10:27.5,10.72,0
10:27.6,10.61,0
10:27.7,10.77,0
10:27.8,11.13,0
10:27.9,12.07,0
10:28.0,12.7,0
10:28.1,12.9,0
10:28.2,12.96,0
10:28.3,13.16,0
10:28.4,13.22,0
10:28.5,13.84,0
10:28.6,14.57,0
10:28.7,14.31,0
10:28.8,14.46,0
10:28.9,14.46,0
10:29.0,14.52,0
10:29.1,14.41,0
10:29.2,14.31,0
10:29.3,13.79,0
10:29.4,12.96,0
10:29.5,12.43,0
10:29.6,12.07,0
10:29.7,11.76,0
10:29.8,11.76,0
10:29.9,11.6,0
10:30.0,11.6,0
10:30.1,11.39,0
10:30.2,11.29,0
10:30.3,11.71,0
10:30.4,12.28,0
10:30.5,12.07,0
10:30.6,11.86,0
10:30.7,11.55,0
10:30.8,11.13,0
10:30.9,10.98,0
10:31.0,11.13,0
10:31.1,11.55,0
10:31.2,12.02,0
10:31.3,12.17,0
10:31.4,12.07,0
10:31.5,12.07,0
10:31.6,11.86,0
10:31.7,12.07,0
10:31.8,12.43,0
10:31.9,12.23,0
10:32.0,12.12,0
10:32.1,12.02,0
10:32.2,11.81,0
10:32.3,11.76,0
10:32.4,11.5,0
10:32.5,11.65,0
10:32.6,11.81,0
10:32.7,11.76,0
10:32.8,12.49,0
10:32.9,12.85,0
10:33.0,14.78,0
10:33.1,16.81,0
10:33.2,17.07,0
10:33.3,17.33,0
10:33.4,17.74,0
10:33.5,18.26,0
10:33.6,18.42,0
10:33.7,18.05,0
10:33.8,17.9,0
10:33.9,18,0
10:34.0,17.95,0
10:34.1,18,0
10:34.2,18.26,0
10:34.3,18.16,0
10:34.4,18,0
10:34.5,17.85,0
10:34.6,17.27,0
10:34.7,16.49,0
10:34.8,15.4,0
10:34.9,15.3,0
10:35.0,16.29,0
10:35.1,16.65,0
10:35.2,16.96,0
10:35.3,17.17,0
10:35.4,16.81,0
10:35.5,15.87,0
10:35.6,14.98,0
10:35.7,14.62,0
10:35.8,14.88,0
10:35.9,16.23,0
10:36.0,15.76,0
10:36.1,14.93,0
10:36.2,15.09,0
10:36.3,15.09,0
10:36.4,15.35,0
10:36.5,15.82,0
10:36.6,16.18,0
10:36.7,16.81,0
10:36.8,16.7,0
10:36.9,16.75,0
10:37.0,16.08,0
10:37.1,14.98,0
10:37.2,14.2,0
10:37.3,13.58,0
10:37.4,12.9,0
10:37.5,12.96,0
10:37.6,13.32,0
10:37.7,17.22,0
10:37.8,17.69,0
10:37.9,17.9,0
10:38.0,17.74,0
10:38.1,17.64,0
10:38.2,17.38,0
10:38.3,16.75,0
10:38.4,15.3,0
10:38.5,14,0
10:38.6,13.42,0
10:38.7,13.06,0
10:38.8,12.54,0
10:38.9,12.49,0
10:39.0,12.38,0
10:39.1,12.9,0
10:39.2,14.72,0
10:39.3,14.93,0
10:39.4,14.36,0
10:39.5,14.57,0
10:39.6,15.4,0
10:39.7,14.83,0
10:39.8,14.31,0
10:39.9,12.85,0
10:40.0,11.45,0
10:40.1,10.72,0
10:40.2,10.35,0
10:40.3,10.2,0
10:40.4,10.35,0
10:40.5,10.67,0
10:40.6,10.56,0
10:40.7,10.35,0
10:40.8,10.67,0
10:40.9,14.1,0
10:41.0,14.78,0
10:41.1,13.94,0
10:41.2,12.43,0
10:41.3,11.13,0
10:41.4,10.56,0
10:41.5,10.35,0
10:41.6,10.25,0
10:41.7,10.3,0
10:41.8,10.82,0
10:41.9,11.08,0
10:42.0,11.03,0
10:42.1,10.98,0
10:42.2,10.77,0
10:42.3,10.72,0
10:42.4,10.87,0
10:42.5,10.98,0
10:42.6,11.24,0
10:42.7,11.45,0
10:42.8,11.55,0
10:42.9,11.76,0
10:43.0,11.55,0
10:43.1,11.34,0
10:43.2,11.03,0
10:43.3,10.93,0
10:43.4,11.13,0
10:43.5,11.39,0
10:43.6,13.11,0
10:43.7,14.83,0
10:43.8,15.04,0
10:43.9,14.36,0
10:44.0,13.74,0
10:44.1,13.22,0
10:44.2,13.42,0
10:44.3,13.37,0
10:44.4,13.27,0
10:44.5,13.22,0
10:44.6,13.06,0
10:44.7,13.11,0
10:44.8,13.01,0
10:44.9,12.54,0
10:45.0,12.02,0
10:45.1,11.55,0
10:45.2,11.34,0
10:45.3,11.13,0
10:45.4,11.13,0
10:45.5,11.13,0
10:45.6,11.24,0
10:45.7,11.24,0
10:45.8,11.24,0
10:45.9,11.24,0
10:46.0,11.13,0
10:46.1,11.13,0
10:46.2,11.08,0
10:46.3,11.29,0
10:46.4,11.29,0
10:46.5,11.13,0
10:46.6,10.98,0
10:46.7,10.82,0
10:46.8,10.61,0
10:46.9,10.46,0
10:47.0,10.35,0
10:47.1,10.3,0
10:47.2,10.46,0
10:47.3,10.72,0
10:47.4,10.72,0
10:47.5,10.87,0
10:47.6,11.34,0
10:47.7,11.6,0
10:47.8,11.55,0
10:47.9,11.45,0
10:48.0,11.24,0
10:48.1,11.24,0
10:48.2,11.13,0
10:48.3,11.08,0
10:48.4,10.87,0
10:48.5,10.72,0
10:48.6,10.67,0
10:48.7,10.72,0
10:48.8,10.72,0
10:48.9,10.61,0
10:49.0,10.72,0
10:49.1,10.77,0
10:49.2,11.03,0
10:49.3,11.55,0
10:49.4,11.65,0
10:49.5,11.71,0
10:49.6,11.81,0
10:49.7,12.07,0
10:49.8,12.33,0
10:49.9,13.68,0
10:50.0,15.09,0
10:50.1,15.04,0
10:50.2,15.04,0
10:50.3,14.83,0
10:50.4,13.94,0
10:50.5,13.01,0
10:50.6,12.28,0
10:50.7,11.97,0
10:50.8,11.81,0
10:50.9,11.65,0
10:51.0,11.76,0
10:51.1,11.86,0
10:51.2,11.97,0
10:51.3,11.86,0
10:51.4,11.65,0
10:51.5,11.45,0
10:51.6,11.39,0
10:51.7,11.34,0
10:51.8,11.71,0
10:51.9,12.49,0
10:52.0,12.49,0
10:52.1,12.02,0
10:52.2,11.45,0
10:52.3,11.13,0
10:52.4,10.93,0
10:52.5,10.77,0
10:52.6,10.61,0
10:52.7,10.41,0
10:52.8,10.25,0
10:52.9,10.15,0
10:53.0,10.04,0
10:53.1,9.94,0
10:53.2,9.89,0
10:53.3,9.83,0
10:53.4,9.83,0
10:53.5,9.68,0
10:53.6,9.89,0
10:53.7,9.83,0
10:53.8,9.99,0
10:53.9,10.51,0
10:54.0,11.13,0
10:54.1,11.19,0
10:54.2,11.19,0
10:54.3,10.93,0
10:54.4,10.67,0
10:54.5,10.56,0
10:54.6,10.51,0
10:54.7,10.51,0
10:54.8,10.56,0
10:54.9,10.46,0
10:55.0,10.51,0
10:55.1,10.25,0
10:55.2,10.15,0
10:55.3,10.04,0
10:55.4,9.89,0
10:55.5,9.89,0
10:55.6,9.83,0
10:55.7,9.89,0
10:55.8,9.94,0
10:55.9,9.99,0
10:56.0,10.04,0
10:56.1,10.15,0
10:56.2,10.15,0
10:56.3,10.09,0
10:56.4,9.99,0
10:56.5,10.04,0
10:56.6,10.09,0
10:56.7,10.09,0
10:56.8,10.09,0
10:56.9,10.09,0
10:57.0,10.2,0
10:57.1,10.41,0
10:57.2,10.72,0
10:57.3,10.67,0
10:57.4,10.51,0
10:57.5,10.46,0
10:57.6,10.46,0
10:57.7,10.46,0
10:57.8,10.98,0
10:57.9,11.24,0
10:58.0,11.08,0
10:58.1,10.72,0
10:58.2,10.51,0
10:58.3,10.51,0
10:58.4,10.51,0
10:58.5,10.51,0
10:58.6,10.51,0
10:58.7,10.51,0
10:58.8,10.46,0
10:58.9,10.46,0
10:59.0,10.51,0
10:59.1,10.93,0
10:59.2,11.08,0
10:59.3,11.03,0
10:59.4,10.67,0
10:59.5,10.46,0
10:59.6,10.46,0
10:59.7,10.41,0
10:59.8,10.3,0
10:59.9,10.2,0
11:00.0,10.15,0
11:00.1,10.04,0
11:00.2,10.35,0
11:00.3,11.5,0
11:00.4,11.91,0
11:00.5,11.65,0
11:00.6,11.24,0
11:00.7,10.82,0
11:00.8,10.46,0
11:00.9,10.3,0
11:01.0,10.15,0
11:01.1,10.04,0
11:01.2,9.99,0
11:01.3,9.94,0
11:01.4,10.04,0
11:01.5,10.41,0
11:01.6,10.98,0
11:01.7,10.93,0
11:01.8,10.67,0
11:01.9,10.51,0
11:02.0,10.35,0
11:02.1,10.46,0
11:02.2,10.77,0
11:02.3,10.87,0
11:02.4,10.67,0
11:02.5,10.46,0
11:02.6,10.3,0
11:02.7,10.2,0
11:02.8,10.51,0
11:02.9,10.51,0
11:03.0,10.35,0
11:03.1,10.2,0
11:03.2,9.99,0
11:03.3,9.83,0
11:03.4,9.83,0
11:03.5,9.73,0
11:03.6,9.78,0
11:03.7,9.78,0
11:03.8,9.78,0
11:03.9,9.99,0
11:04.0,11.19,0
11:04.1,12.38,0
11:04.2,13.84,0
11:04.3,14.31,0
11:04.4,13.89,0
11:04.5,13.53,0
11:04.6,12.85,0
11:04.7,11.76,0
11:04.8,11.03,0
11:04.9,10.77,0
11:05.0,10.61,0
11:05.1,10.72,0
11:05.2,12.02,0
11:05.3,12.17,0
11:05.4,11.65,0
11:05.5,10.98,0
11:05.6,10.51,0
11:05.7,10.3,0
11:05.8,10.3,0
11:05.9,10.25,0
11:06.0,10.3,0
11:06.1,10.46,0
11:06.2,10.77,0
11:06.3,12.7,0
11:06.4,13.32,0
11:06.5,13.22,0
11:06.6,13.27,0
11:06.7,12.64,0
11:06.8,11.71,0
11:06.9,11.13,0
11:07.0,10.77,0
11:07.1,10.61,0
11:07.2,10.61,0
11:07.3,10.87,0
11:07.4,11.03,0
11:07.5,10.98,0
11:07.6,11.81,0
11:07.7,12.12,0
11:07.8,11.65,0
11:07.9,11.29,0
11:08.0,10.87,0
11:08.1,10.56,0
11:08.2,10.67,0
11:08.3,10.82,0
11:08.4,10.98,0
11:08.5,11.39,0
11:08.6,11.34,0
11:08.7,11.29,0
11:08.8,11.13,0
11:08.9,10.93,0
11:09.0,10.67,0
11:09.1,10.56,0
11:09.2,10.46,0
11:09.3,10.41,0
11:09.4,10.82,0
11:09.5,11.45,0
11:09.6,11.24,0
11:09.7,10.98,0
11:09.8,10.67,0
11:09.9,10.51,0
11:10.0,10.41,0
11:10.1,10.56,0
11:10.2,10.46,0
11:10.3,10.41,0
11:10.4,10.35,0
11:10.5,10.3,0
11:10.6,10.25,0
11:10.7,10.2,0
11:10.8,10.15,0
11:10.9,10.09,0
11:11.0,10.04,0
11:11.1,10.25,0
11:11.2,10.41,0
11:11.3,10.3,0
11:11.4,10.15,0
11:11.5,10.09,0
11:11.6,10.04,0
11:11.7,10.15,0
11:11.8,10.15,0
11:11.9,10.15,0
11:12.0,10.09,0
11:12.1,10.15,0
11:12.2,10.15,0
11:12.3,10.41,0
11:12.4,11.03,0
11:12.5,11.39,0
11:12.6,11.19,0
11:12.7,10.93,0
11:12.8,10.67,0
11:12.9,10.46,0
11:13.0,10.25,0
11:13.1,10.04,0
11:13.2,9.94,0
11:13.3,9.89,0
11:13.4,9.89,0
11:13.5,9.89,0
11:13.6,9.99,0
11:13.7,9.99,0
11:13.8,9.83,0
11:13.9,9.68,0
11:14.0,9.63,0
11:14.1,9.68,0
11:14.2,9.73,0
11:14.3,9.89,0
11:14.4,9.94,0
11:14.5,9.78,0
11:14.6,9.73,0
11:14.7,9.68,0
11:14.8,9.73,0
11:14.9,9.73,0
11:15.0,9.68,0
11:15.1,9.63,0
11:15.2,9.63,0
11:15.3,9.68,0
11:15.4,9.78,0
11:15.5,9.89,0
11:15.6,9.83,0
11:15.7,9.73,0
11:15.8,9.68,0
11:15.9,9.68,0
11:16.0,9.73,0
11:16.1,9.78,0
11:16.2,10.04,0
11:16.3,10.41,0
11:16.4,10.61,0
11:16.5,10.51,0
11:16.6,10.41,0
11:16.7,10.3,0
11:16.8,10.3,0
11:16.9,10.25,0
11:17.0,10.2,0
11:17.1,10.15,0
11:17.2,10.3,0
11:17.3,10.41,0
11:17.4,10.61,0
11:17.5,10.87,0
11:17.6,11.13,0
11:17.7,11.13,0
11:17.8,11.03,0
11:17.9,10.87,0
11:18.0,10.61,0
11:18.1,10.41,0
11:18.2,10.15,0
11:18.3,9.94,0
11:18.4,9.83,0
11:18.5,9.73,0
11:18.6,9.73,0
11:18.7,9.68,0
11:18.8,9.68,0
11:18.9,9.63,0
11:19.0,9.68,0
11:19.1,9.63,0
11:19.2,9.63,0
11:19.3,9.63,0
11:19.4,9.57,0
11:19.5,9.52,0
11:19.6,9.52,0
11:19.7,9.47,0
11:19.8,9.47,0
11:19.9,9.42,0
11:20.0,9.42,0
11:20.1,9.52,0
11:20.2,9.68,0
11:20.3,9.57,0
11:20.4,9.52,0
11:20.5,9.37,0
11:20.6,9.26,0
11:20.7,9.26,0
11:20.8,9.37,0
11:20.9,9.37,0
11:21.0,9.31,0
11:21.1,9.26,0
11:21.2,9.26,0
11:21.3,9.26,0
11:21.4,9.26,0
11:21.5,9.31,0
11:21.6,9.52,0
11:21.7,9.83,0
11:21.8,10.3,0
11:21.9,11.65,0
11:22.0,13.37,0
11:22.1,13.94,0
11:22.2,14.15,0
11:22.3,14.52,0
11:22.4,14.93,0
11:22.5,15.61,0
11:22.6,15.76,0
11:22.7,15.61,0
11:22.8,15.24,0
11:22.9,14.26,0
11:23.0,13.27,0
11:23.1,12.12,0
11:23.2,11.45,0
11:23.3,11.08,0
11:23.4,10.82,0
11:23.5,10.46,0
11:23.6,10.25,0
11:23.7,9.94,0
11:23.8,9.83,0
11:23.9,9.78,0
11:24.0,10.09,0
11:24.1,10.25,0
11:24.2,10.04,0
11:24.3,9.83,0
11:24.4,9.78,0
11:24.5,9.83,0
11:24.6,9.78,0
11:24.7,9.68,0
11:24.8,9.57,0
11:24.9,9.57,0
11:25.0,9.68,0
11:25.1,9.89,0
11:25.2,10.98,0
11:25.3,12.07,0
11:25.4,11.81,0
11:25.5,11.55,0
11:25.6,11.24,0
11:25.7,11.13,0
11:25.8,10.93,0
11:25.9,10.77,0
11:26.0,10.82,0
11:26.1,11.55,0
11:26.2,11.24,0
11:26.3,10.98,0
11:26.4,10.67,0
11:26.5,10.25,0
11:26.6,9.89,0
11:26.7,9.63,0
11:26.8,9.42,0
11:26.9,9.31,0
11:27.0,9.42,0
11:27.1,10.56,0
11:27.2,10.77,0
11:27.3,10.51,0
11:27.4,10.35,0
11:27.5,10.41,0
11:27.6,11.13,0
11:27.7,12.54,0
11:27.8,13.22,0
11:27.9,13.68,0
11:28.0,14.05,0
11:28.1,14.52,0
11:28.2,14.46,0
11:28.3,13.94,0
11:28.4,13.06,0
11:28.5,11.81,0
11:28.6,10.87,0
11:28.7,10.2,0
11:28.8,9.73,0
11:28.9,9.57,0
11:29.0,9.37,0
11:29.1,9.26,0
11:29.2,9.21,0
11:29.3,9.21,0
11:29.4,9.26,0
11:29.5,9.99,0
11:29.6,11.19,0
11:29.7,10.93,0
11:29.8,10.46,0
11:29.9,10.15,0
11:30.0,10.15,0
11:30.1,10.35,0
11:30.2,10.51,0
11:30.3,10.3,0
11:30.4,10.15,0
11:30.5,10.04,0
11:30.6,10.04,0
11:30.7,11.65,0
11:30.8,12.75,0
11:30.9,12.02,0
11:31.0,11.39,0
11:31.1,10.93,0
11:31.2,10.35,0
11:31.3,9.94,0
11:31.4,9.83,0
11:31.5,10.41,0
11:31.6,10.56,0
11:31.7,10.35,0
11:31.8,10.2,0
11:31.9,10.51,0
11:32.0,10.72,0
11:32.1,10.35,0
11:32.2,10.09,0
11:32.3,9.89,0
11:32.4,9.73,0
11:32.5,9.68,0
11:32.6,9.78,0
11:32.7,9.73,0
11:32.8,9.83,0
11:32.9,9.94,0
11:33.0,9.99,0
11:33.1,9.89,0
11:33.2,9.68,0
11:33.3,9.47,0
11:33.4,9.26,0
11:33.5,9.05,0
11:33.6,9.05,0
11:33.7,9.05,0
11:33.8,9.26,0
11:33.9,9.31,0
11:34.0,9.26,0
11:34.1,9.21,0
11:34.2,9.26,0
11:34.3,9.37,0
11:34.4,9.37,0
11:34.5,9.47,0
11:34.6,9.52,0
11:34.7,9.47,0
11:34.8,9.47,0
11:34.9,9.37,0
11:35.0,9.26,0
11:35.1,9.26,0
11:35.8,9.21,0
11:35.8,9.16,0
11:35.8,9.05,0
11:35.8,8.84,0
11:35.8,8.58,0
11:35.8,8.43,0
11:35.8,8.38,0
11:35.9,8.27,0
11:36.0,8.17,0
11:36.1,8.01,0
11:36.2,8.01,0
11:36.3,7.96,0
11:36.4,7.96,0
11:36.5,8.01,0
11:36.6,8.01,0
11:36.7,8.12,0
11:36.8,8.32,0
11:36.9,8.48,0
11:37.0,8.64,0
11:37.1,8.64,0
11:37.2,8.64,0
11:37.3,8.64,0
11:37.4,8.69,0
11:37.5,8.64,0
11:37.6,8.58,0
11:37.7,8.64,0
11:37.8,8.58,0
11:37.9,8.58,0
11:38.0,8.53,0
11:38.1,8.48,0
11:38.2,8.32,0
11:38.3,8.27,0
11:38.4,8.22,0
11:38.5,8.17,0
11:38.6,8.12,0
11:38.7,8.12,0
11:38.8,8.17,0
11:38.9,8.17,0
11:39.0,8.12,0
11:39.1,8.06,0
11:39.2,8.06,0
11:39.3,8.06,0
11:39.4,8.06,0
11:39.5,8.06,0
11:39.6,8.01,0
11:39.7,8.01,0
11:39.8,8.01,0
11:39.9,7.96,0
11:40.0,7.96,0
11:40.1,7.96,0
11:40.2,7.91,0
11:40.3,7.86,0
11:40.4,7.91,0
11:40.5,7.91,0
11:40.6,7.86,0
11:40.7,7.86,0
11:40.8,7.8,0
11:40.9,7.86,0
11:41.0,7.8,0
11:41.1,7.75,0
11:41.2,7.8,0
11:41.3,7.91,0
11:41.4,7.91,0
11:41.5,7.91,0
11:41.6,7.91,0
11:41.7,7.86,0
11:41.9,7.86,0
11:41.9,7.86,0
11:42.0,7.8,0
11:42.1,7.7,0
11:42.2,7.6,0
11:42.3,7.49,0
11:42.4,7.44,0
11:42.5,7.49,0
11:42.6,7.49,0
11:42.7,7.39,0
11:42.8,7.34,0
11:42.9,7.28,0
11:43.0,7.28,0
11:43.1,7.39,0
11:43.2,7.49,0
11:43.3,7.7,0
11:43.4,7.8,0
11:43.5,7.91,0
11:43.6,8.01,0
11:43.7,8.06,0
11:43.8,8.01,0
11:43.9,7.91,0
11:44.0,7.91,0
11:44.1,7.96,0
11:44.2,8.12,0
11:44.3,8.12,0
11:44.4,8.12,0
11:44.5,8.06,0
11:44.6,8.06,0
11:44.7,8.01,0
11:44.8,8.06,0
11:44.9,8.17,0
11:45.0,8.27,0
11:45.1,8.38,0
11:45.2,8.53,0
